,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-wanjina-pl-north-rocks-nsw-2151-5703391,"4 Wanjina Pl, North Rocks",3,1,2,701m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 701m2 Residential - A 163/DP237911 ,17 Oct 2016 Sold $1.20M,08 Aug 2016 Listed for Sale SOLD,24 Mar 1981 Sold $87k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/208-north-rocks-rd-north-rocks-nsw-2151-2487530,"208 North Rocks Rd, North Rocks",3,2,2,714m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 145m2 714m2 Residence Residential - A 1/209485 ,30 Sep 2016 Sold $250k,22 Jan 2013 Sold $615k,22 Oct 2010 Sold $540k,145m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-sophia-cres-north-rocks-nsw-2151-12402787,"21 Sophia Cres, North Rocks",3,2,2,769m2,$1.00M,$1.10M,$575/w,$650/w,House 1990 167m2 769m2 Residential - A 48/244687 ,21 Sep 2016 Sold $920k,27 Nov 1998 Sold $335k,14 Jul 1994 Sold $260k,167m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/27-paragon-dr-north-rocks-nsw-2151-12398866,"27 Paragon Dr, North Rocks",5,3,2,695m2,$1.40M,$1.50M,$500/w,$575/w,House 1980 695m2 Residential - A 11/DP242803 ,19 Sep 2016 Sold $1.40M,14 Dec 1990 Sold $275k,26 Apr 1989 Sold $308k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/32-iona-ave-north-rocks-nsw-2151-13595220,"32 Iona Ave, North Rocks",3,2,2,701m2,$1.10M,$1.20M,$500/w,$575/w,House 1979 701m2 Residential - A 77/DP235890 ,26 Aug 2016 Sold $1.14M,04 May 1979 Sold $65k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/89-north-rocks-rd-north-rocks-nsw-2151-12698167,"89 North Rocks Rd, North Rocks",4,3,4,701m2,$1.10M,$1.20M,$575/w,$650/w,House 1960 701m2 Residence Residential - A 2/202642 ,22 Aug 2016 Sold $1.16M,17 Aug 2012 Sold $575k,14 Dec 1998 Sold $282k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/42-somerset-dr-north-rocks-nsw-2151-12888222,"42 Somerset Dr, North Rocks",3,1,1,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 695m2 Residential - A 82/225884 ,16 Aug 2016 Sold $1.10M,24 Jun 2016 Listed for Sale UNDER CONTRACT,12 Sep 2015 Rented $550,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-jason-pl-north-rocks-nsw-2151-5640603,"6 Jason Pl, North Rocks",4,2,1,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1965 124m2 695m2 Residential - A 31/223889 ,15 Aug 2016 Sold $1.27M,"08 Jun 2016 Listed for Sale Sold $1,267,000",19 Oct 2009 Sold $688k,124m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/40-larra-cres-north-rocks-nsw-2151-5708935,"40 Larra Cres, North Rocks",3,2,2,830m2,$1.30M,$1.40M,$650/w,$750/w,House 1986 830m2 Residence Residential - A 141/248615 ,15 Aug 2016 Sold $1.09M,09 Aug 2016 Listed for Rent $700 per week,15 Oct 2009 Sold $620k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/23-panaview-cres-north-rocks-nsw-2151-13226449,"23 Panaview Cres, North Rocks",4,3,2,695m2,$1.40M,$1.50M,$500/w,$575/w,House 1970 254m2 695m2 Residence Residential - A 33/242803 ,10 Aug 2016 Sold $1.33M,14 Feb 2013 Sold $985k,28 Oct 1996 Sold $308k,254m2
