,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-anthony-st-carlingford-nsw-2118-19007192,"12 Anthony St, Carlingford",3,1,3,803m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 803m2 Residential - A 13/DP201713 ,22 Mar 2019 Sold $1.29M,16 Feb 2019 Listed for Sale Under Offer,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/25-kay-st-carlingford-nsw-2118-12535012,"25 Kay St, Carlingford",4,2,2,923m2,$1.50M,$1.60M,$650/w,$750/w,House 1960 157m2 923m2 Residential - A 1/227296 ,16 Mar 2019 Sold $1.32M,24 Sep 1993 Sold $230k,,157m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-havilah-pl-carlingford-nsw-2118-12964521,"9 Havilah Pl, Carlingford",5,3,2,1009m2,,,$750/w,$850/w,House 1978 1009m2 Residential - A 71/DP258829 ,16 Mar 2019 Sold $1.77M,18 Feb 2019 Listed for Sale Auction this Sat 3PM,"30 Sep 2018 Listed for Sale $2,050,000",
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-sun-valley-pl-carlingford-nsw-2118-13468030,"9 Sun Valley Pl, Carlingford",4,2,2,1142m2,$1.40M,$1.50M,$575/w,$650/w,House 1984 1142m2 Residential - A 6/DP228453 ,14 Mar 2019 Sold $1.05M,"16 Nov 2018 Listed for Sale $1,249,000","01 Aug 2018 Listed for Sale $1,299,000",
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-lime-gr-carlingford-nsw-2118-13622436,"11 Lime Gr, Carlingford",4,2,2,925m2,$1.20M,$1.30M,$500/w,$575/w,House 1985 925m2 Residential - A 6/DP236538 ,14 Mar 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-wyburn-ave-carlingford-nsw-2118-13208173,"12 Wyburn Ave, Carlingford",3,1,1,708m2,$1.00M,$1.10M,$425/w,$500/w,House 1979 708m2 Residential - A 36/DP226023 ,09 Aug 2019 Listed for Rent $500 p.w.,04 May 2019 Listed for Rent $500 p.w.,12 Mar 2019 Sold $880k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-homelands-ave-carlingford-nsw-2118-14851644,"20 Homelands Ave, Carlingford",3,1,2,980m2,$1.50M,$1.60M,$575/w,$650/w,House 1980 980m2 Residential - A A/DP369513 ,08 Mar 2019 Sold $1,28 Apr 2016 Sold $1.21M,04 Feb 2016 Sold $1.21M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/44-dryden-ave-carlingford-nsw-2118-13817235,"44 Dryden Ave, Carlingford",4,2,2,1105m2,$1.40M,$1.50M,$750/w,$850/w,House 1978 1105m2 Residential - A 10/253653 ,05 Mar 2019 Sold $1.09M,23 Apr 2018 Sold ,03 Nov 1978 Sold $69k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-loch-awe-cres-carlingford-nsw-2118-12655101,"8 Loch Awe Cres, Carlingford",3,2,2,850m2,$1.20M,$1.30M,$650/w,$750/w,House 1982 850m2 Residential - A 13/DP29636 ,02 Mar 2019 Sold $1.16M,06 Jul 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-adrian-ct-carlingford-nsw-2118-2503347,"12 Adrian Ct, Carlingford",4,2,2,720m2,$1.40M,$1.50M,$750/w,$850/w,House 1975 177m2 720m2 Residential - A 487/232444 ,28 Feb 2019 Sold ,17 Nov 2017 Listed for Sale Contact Agent,06 Nov 2007 Sold $660k,177m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/18-rembrandt-st-carlingford-nsw-2118-12807034,"18 Rembrandt St, Carlingford",3,1,2,742m2,$1.50M,$1.60M,$575/w,$650/w,House 1978 742m2 Residential - A 36/DP31772 ,01 May 2019 Listed for Rent $570,23 Feb 2019 Sold $1.38M,20 Nov 2018 Listed for Sale FOR SALE BY NEGOTIATION,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-arcadian-cct-carlingford-nsw-2118-12942970,"11 Arcadian Cct, Carlingford",3,1,2,696m2,$1.30M,$1.40M,$500/w,$575/w,House 1979 696m2 Residential - A 192/DP503321 ,16 Feb 2019 Sold $1.28M,26 Jan 2019 Listed for Sale Auction (if not sold prior),,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-wavell-ave-carlingford-nsw-2118-12331653,"12 Wavell Ave, Carlingford",4,2,2,738m2,$1.30M,$1.40M,$575/w,$650/w,House 1978 738m2 Residential - A 76/DP29440 ,27 Jul 2020 Listed for Rent Deposit Taken,13 Jun 2019 Listed for Rent Deposit Taken,02 May 2019 Listed for Rent $690 Per Week,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/87-jenkins-rd-carlingford-nsw-2118-13288548,"87 Jenkins Rd, Carlingford",4,2,3,799m2,$1.40M,$1.50M,$575/w,$650/w,House 1978 799m2 Residential - A 43/DP258829 ,12 Feb 2019 Sold $1.30M,01 Feb 2019 Listed for Sale Pre-Auction,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/130-felton-rd-carlingford-nsw-2118-10261842,"130 Felton Rd, Carlingford",3,1,2,708m2,$1.80M,$2.00M,$575/w,$650/w,House 1970 148m2 708m2 Residence Residential - A 2/225110 ,08 Feb 2019 Sold ,10 Nov 2010 Sold $700k,19 Mar 1985 Sold $131k,148m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/161-marsden-rd-carlingford-nsw-2118-14824526,"161 Marsden Rd, Carlingford",3,2,1,790m2,$1.30M,$1.40M,$500/w,$575/w,House 1979 790m2 Residential - A C/DP375325 ,08 Feb 2019 Sold ,"31 Oct 2018 Listed for Sale Sold $835,000",15 Oct 1980 Sold $81k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/29a-honiton-ave-carlingford-nsw-2118-20804123,"29a Honiton Ave, Carlingford",-,-,-,,$1.50M,$1.60M,$650/w,$750/w,House ,08 Feb 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-moseley-st-carlingford-nsw-2118-13253644,"4 Moseley St, Carlingford",3,1,1,600m2,$900k,$1.00M,$575/w,$650/w,House 1980 600m2 Residential - A 1/DP860632 ,04 Feb 2019 Sold $795k,02 May 1996 Sold $80k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-marook-st-carlingford-nsw-2118-13657128,"4 Marook St, Carlingford",5,3,1,469m2,$1.60M,$1.80M,$575/w,$650/w,House 1960 169m2 469m2 Residential - A 28/31228 ,04 Feb 2019 Sold ,22 Dec 2017 Sold $1.80M,10 May 2017 Sold ,169m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/1-murray-farm-rd-carlingford-nsw-2118-12980959,"1 Murray Farm Rd, Carlingford",4,1,1,1050m2,$1.50M,$1.60M,$950/w,$1100/w,House 1983 1050m2 Residential - A TE10/237216 ,02 Feb 2019 Sold $1.35M,27 May 1983 Sold $65k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/16-farnell-ave-carlingford-nsw-2118-2515899,"16 Farnell Ave, Carlingford",4,2,2,1353m2,$1.60M,$1.80M,$650/w,$750/w,House 1984 1353m2 Residential - A 24/219134 ,02 Feb 2019 Sold ,03 Dec 2007 Sold $775k,18 May 1984 Sold $110k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-alexander-pde-carlingford-nsw-2118-12692317,"17 Alexander Pde, Carlingford",4,2,1,745m2,$1.30M,$1.40M,$425/w,$500/w,House 1979 745m2 Residential - A 8/DP29440 ,01 Feb 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-cedarwood-pl-carlingford-nsw-2118-13277904,"3 Cedarwood Pl, Carlingford",4,2,2,969m2,$1.20M,$1.30M,$650/w,$750/w,House 1979 969m2 Residential - A 52/236660 ,31 Jan 2019 Sold $1.09M,31 May 2018 Sold ,"15 Mar 2018 Listed for Sale $1,090,000",
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-darwin-st-carlingford-nsw-2118-13204347,"6 Darwin St, Carlingford",4,2,2,751m2,$1.30M,$1.40M,$500/w,$575/w,House 1980 751m2 Residential - A 94/DP31772 ,30 Jan 2019 Sold ,18 Mar 1980 Sold $81k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-madison-ave-carlingford-nsw-2118-2092176,"4 Madison Ave, Carlingford",4,3,2,299m2,$1.30M,$1.40M,$650/w,$750/w,House 2013 299m2 Residence Residential - A 13/270263 ,30 Jan 2019 Sold ,29 Nov 2016 Sold $1.40M,08 Oct 2016 Listed for Sale UNDER CONTRACT,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-illarangi-st-carlingford-nsw-2118-13083010,"2 Illarangi St, Carlingford",4,2,2,1054m2,$990k,$1.48M,$575/w,$650/w,House 1979 1054m2 Residential - A 37/DP29030 ,25 Jan 2019 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-wyburn-ave-carlingford-nsw-2118-13506542,"2 Wyburn Ave, Carlingford",3,1,2,701m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 701m2 Residence Residential - A 31/226023 ,22 Jan 2019 Sold ,18 Mar 2013 Sold $700k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/32-alamein-ave-carlingford-nsw-2118-4808763,"32 Alamein Ave, Carlingford",3,1,2,835m2,$1.30M,$1.40M,$500/w,$575/w,House 1980 835m2 Residence Residential - A 21/26990 ,21 Jan 2019 Sold $1.32M,"14 Nov 2018 Listed for Sale $1,320,000",14 Oct 2009 Sold $710k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-fleming-st-carlingford-nsw-2118-12643367,"14 Fleming St, Carlingford",4,2,2,744m2,$1.30M,$1.40M,$575/w,$650/w,House 1984 744m2 Residential - A 55/31772 ,15 Jan 2019 Sold ,03 May 1989 Sold $255k,04 Dec 1984 Sold $114k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/18-lemongrove-ave-carlingford-nsw-2118-2567764,"18 Lemongrove Ave, Carlingford",5,4,2,803m2,$1.80M,$2.00M,$575/w,$650/w,House 2016 383m2 803m2 Residential - A 113/232652 ,05 Feb 2019 Sold $1.83M,24 Aug 2018 Listed for Sale By Negotiation,19 Mar 2008 Sold $550k,383m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/282-marsden-rd-carlingford-nsw-2118-13819777,"282 Marsden Rd, Carlingford",3,1,1,840m2,$1.30M,$1.40M,$425/w,$500/w,House 1980 840m2 Residential - A 2/379374 ,08 Jan 2019 Sold ,11 Dec 1992 Sold $198k,03 Apr 1980 Sold $88k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/195-murray-farm-rd-carlingford-nsw-2118-14423750,"195 Murray Farm Rd, Carlingford",5,2,2,583m2,$1.40M,$1.50M,$850/w,$950/w,House 2000 174m2 583m2 Residential - A 2/DP869169 ,18 Dec 2018 Sold ,,,174m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/66-lochinvar-pde-carlingford-nsw-2118-13040205,"66 Lochinvar Pde, Carlingford",3,1,1,696m2,$1.10M,$1.20M,$575/w,$650/w,House 1979 696m2 Residential - A 29/DP221357 ,15 Dec 2018 Sold $1.03M,"24 Nov 2018 Listed for Sale $1,050,000",,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/36-ebony-ave-carlingford-nsw-2118-3156428,"36 Ebony Ave, Carlingford",4,2,1,809m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 181m2 809m2 Residential - A 101/551326 ,15 Dec 2018 Sold $1.33M,09 Oct 2008 Sold $695k,20 Apr 1988 Sold $192k,181m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/19-moseley-st-carlingford-nsw-2118-13210088,"19 Moseley St, Carlingford",4,2,4,695m2,$1.30M,$1.40M,$500/w,$575/w,House 1965 141m2 695m2 Residential - A 14/223523 ,14 Dec 2018 Sold $2.00M,27 Sep 2016 Rented $450,19 Sep 2016 Sold $1.80M,141m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-moseley-st-carlingford-nsw-2118-15904366,"17 Moseley St, Carlingford",3,1,1,695m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 173m2 695m2 Residential - A 13/223523 ,14 Dec 2018 Sold $2.50M,19 Sep 2016 Sold $2.50M,07 May 2015 Sold $1.31M,173m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/21-moseley-st-carlingford-nsw-2118-2330736,"21 Moseley St, Carlingford",8,4,2,701m2,$1.60M,$1.80M,$500/w,$575/w,House 1965 157m2 701m2 Residence Residential - A 15/223523 ,14 Dec 2018 Sold $2.60M,19 Sep 2016 Sold $2.60M,13 Oct 2015 Sold $1.58M,157m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/30-lindisfarne-cres-carlingford-nsw-2118-12828876,"30 Lindisfarne Cres, Carlingford",3,2,2,858m2,$1.20M,$1.30M,$500/w,$575/w,House 1980 858m2 Residential - A 141/DP232652 ,13 Dec 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/22-illarangi-st-carlingford-nsw-2118-13675246,"22 Illarangi St, Carlingford",4,2,2,1325m2,$1.06M,$1.59M,$575/w,$650/w,House 1979 1325m2 Residential - A 25/DP29030 ,12 Dec 2018 Sold $667k,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-cassandra-pl-carlingford-nsw-2118-13267507,"7 Cassandra Pl, Carlingford",5,3,1,701m2,$1.60M,$1.80M,$500/w,$575/w,House 1960 202m2 701m2 Residential - A 26/DP223523 ,08 Dec 2018 Sold $1.70M,22 Nov 2017 Listed for Rent $550 Per Week,27 Sep 2016 Rented $680,202m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/45-mobbs-lane-carlingford-nsw-2118-12771337,"45 Mobbs Lane, Carlingford",3,2,2,929m2,$1.80M,$2.00M,$500/w,$575/w,House 1965 148m2 929m2 Residential - A 14/30791 ,06 Dec 2018 Sold ,08 Jun 2018 Sold $2.06M,09 Dec 2017 Sold $2.06M,148m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/48-felton-rd-carlingford-nsw-2118-4712212,"48 Felton Rd, Carlingford",5,3,2,830m2,$1.60M,$1.80M,$750/w,$850/w,House 2015 384m2 830m2 Residence Residential - A 3A/159894 ,05 Dec 2018 Sold $1.73M,"07 Nov 2018 Listed for Sale $1,788,000",14 Apr 2009 Sold $630k,384m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-philip-pl-carlingford-nsw-2118-13495840,"10 Philip Pl, Carlingford",4,3,2,926m2,$1.20M,$1.30M,$650/w,$750/w,House 1979 926m2 Residential - A 11/DP225990 ,04 Dec 2018 Sold $1.10M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-wavell-ave-carlingford-nsw-2118-12785734,"9 Wavell Ave, Carlingford",3,1,1,892m2,$1.80M,$2.00M,$500/w,$575/w,House 1978 892m2 Residential - A 31/DP29440 ,01 Dec 2018 Sold $1.31M,"31 Oct 2018 Listed for Sale Sold $1,305,000",26 Dec 2013 Sold ,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/22-tobruk-ave-carlingford-nsw-2118-13279031,"22 Tobruk Ave, Carlingford",4,2,2,755m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 755m2 Residential - A 58/26990 ,01 Dec 2018 Sold ,10 Dec 1991 Sold $250k,07 Jul 1986 Sold $130k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-trigg-ave-carlingford-nsw-2118-13529109,"3 Trigg Ave, Carlingford",5,2,2,790m2,$1.50M,$1.60M,$500/w,$575/w,House 1980 790m2 Residential - A 28/251044 ,01 Dec 2018 Sold $1.35M,"13 Sep 2018 Listed for Sale $1,400,000-$1,500,000",25 Apr 2018 Sold ,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-madison-ave-carlingford-nsw-2118-4622974,"7 Madison Ave, Carlingford",4,2,2,282m2,$1.30M,$1.40M,$750/w,$850/w,House 2001 282m2 Residence Residential - A 36/DP270263 ,30 Nov 2018 Sold $1.20M,"25 Sep 2017 Listed for Sale $1,250,000-$1,280,000",18 Oct 2001 Sold $570k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-benghazi-rd-carlingford-nsw-2118-12867313,"24 Benghazi Rd, Carlingford",4,2,2,754m2,$1.13M,$1.70M,,,House 1978 754m2 Residential - A 19/DP27839 ,29 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-bardia-rd-carlingford-nsw-2118-13084136,"9 Bardia Rd, Carlingford",3,1,2,753m2,$1.30M,$1.40M,$500/w,$575/w,House 1975 753m2 Residential - A 63/27839 ,29 Nov 2018 Sold ,19 Jun 1986 Sold $102k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-tomah-st-carlingford-nsw-2118-13566175,"7 Tomah St, Carlingford",3,1,1,695m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 696m2 695m2 Residential - A 4/18349 ,29 Nov 2018 Sold $488k,21 Jun 2013 Sold $891k,,696m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/48-camelot-ct-carlingford-nsw-2118-13485381,"48 Camelot Ct, Carlingford",4,3,2,986m2,$1.80M,$2.00M,$650/w,$750/w,House 1971 270m2 986m2 Residential - A 26/237177 ,28 Nov 2018 Sold $1.90M,09 Dec 1992 Sold $260k,05 Sep 1986 Sold $176k,270m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-mulyan-ave-carlingford-nsw-2118-14006251,"6 Mulyan Ave, Carlingford",5,2,2,664m2,$1.80M,$2.00M,$575/w,$650/w,House 1982 664m2 Residential - A 8/DP31829 ,17 Oct 2019 Listed for Rent $630,28 Nov 2018 Sold ,27 Oct 2017 Rented $650,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-lesley-ave-carlingford-nsw-2118-13562493,"3 Lesley Ave, Carlingford",4,3,2,747m2,$2.00M,$2.20M,$575/w,$650/w,House 2009 339m2 747m2 Residential - A 27/229715 ,24 Nov 2018 Sold $2.00M,16 Sep 1987 Sold $127k,27 Oct 1983 Sold $96k,339m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-snowdon-ave-carlingford-nsw-2118-2562358,"26 Snowdon Ave, Carlingford",6,2,2,695m2,$1.40M,$1.50M,$575/w,$650/w,House 1998 695m2 Residence Residential - A 252/214655 ,24 Nov 2018 Sold $1.38M,12 Mar 2008 Sold $608k,04 Feb 2002 Sold $540k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-adrian-ct-carlingford-nsw-2118-4556235,"28 Adrian Ct, Carlingford",4,3,2,724m2,$1.50M,$1.60M,$750/w,$850/w,House 1980 724m2 Residence Residential - A 8/258772 ,24 Nov 2018 Sold $1.44M,16 Apr 2002 Sold $696k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/12-keeler-st-carlingford-nsw-2118-13116938,"12 Keeler St, Carlingford",4,2,2,798m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 798m2 Residential - A 46/DP9993 ,19 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14a-keeler-st-carlingford-nsw-2118-4809561,"14a Keeler St, Carlingford",3,1,2,393m2,$1.30M,$1.40M,$575/w,$650/w,House 1978 393m2 Residential - A 1/DP846608 ,19 Nov 2018 Sold ,16 Jun 1999 Sold $335k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-wavell-ave-carlingford-nsw-2118-13180697,"20 Wavell Ave, Carlingford",3,1,1,757m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 757m2 Residential - A 72/DP29440 ,18 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/102-jenkins-rd-carlingford-nsw-2118-12273042,"102 Jenkins Rd, Carlingford",4,2,1,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 695m2 Residential - A 11/DP221235 ,16 Nov 2018 Sold $1.10M,22 Aug 2018 Listed for Sale Sold,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-kirk-pl-carlingford-nsw-2118-12435103,"3 Kirk Pl, Carlingford",4,2,2,714m2,$1.20M,$1.30M,$500/w,$575/w,House 1985 714m2 Residential - A 6/DP221857 ,14 Nov 2018 Sold $1.15M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-watton-rd-carlingford-nsw-2118-12811485,"13 Watton Rd, Carlingford",4,3,2,1058m2,$2.40M,$2.60M,$425/w,$500/w,House 1979 1058m2 Residential - A 16/DP238510 ,13 Nov 2018 Sold $2.50M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/76-coral-tree-dr-carlingford-nsw-2118-12907632,"76 Coral Tree Dr, Carlingford",4,2,2,946m2,$1.40M,$1.50M,$425/w,$500/w,House 1978 946m2 Residential - A 13/DP237216 ,13 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/32-kay-st-carlingford-nsw-2118-13579915,"32 Kay St, Carlingford",3,2,2,1013m2,$1.50M,$1.60M,$650/w,$750/w,House 1975 1013m2 Residential - A 13/DP222057 ,13 Nov 2018 Sold $1.36M,19 Apr 2018 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-balmoral-pl-carlingford-nsw-2118-12883989,"6 Balmoral Pl, Carlingford",3,1,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 95m2 695m2 Residence Residential - A 2/217019 ,27 Aug 2020 Listed for Rent $600,12 Nov 2018 Sold $1.06M,17 Jan 2012 Sold $650k,95m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-norfolk-pl-carlingford-nsw-2118-19057204,"13 Norfolk Pl, Carlingford",4,2,2,866m2,$1.20M,$1.30M,$650/w,$750/w,House 1979 866m2 Residential - A 70/239418 ,07 Feb 2019 Listed for Rent ** DEPOSIT TAKEN **,11 Nov 2018 Sold $1.13M,16 Mar 1997 Sold $265k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-captain-strom-pl-carlingford-nsw-2118-19320843,"24 Captain Strom Pl, Carlingford",4,2,1,650m2,$1.00M,$1.10M,$575/w,$650/w,House 1965 122m2 650m2 Residential - A 1623/214707 ,10 Nov 2018 Sold $905k,20 Jan 2017 Sold $1.15M,03 Nov 2016 Listed for Sale Contact Agent,122m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/11-mcmullen-ave-carlingford-nsw-2118-13633764,"11 Mcmullen Ave, Carlingford",3,1,1,384m2,$1.30M,$1.40M,$500/w,$575/w,House 1978 384m2 Residential - A 10/DP27491 ,07 Nov 2018 Sold ,25 Sep 2018 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/47-coral-tree-dr-carlingford-nsw-2118-12909317,"47 Coral Tree Dr, Carlingford",5,3,2,929m2,$1.50M,$1.60M,$750/w,$850/w,House 1978 929m2 Residential - A 30/DP237216 ,04 Nov 2018 Sold $1.31M,"05 Oct 2018 Listed for Sale SOLD $1,310,000",,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-bardia-rd-carlingford-nsw-2118-12423580,"4 Bardia Rd, Carlingford",3,1,2,750m2,$1.40M,$1.50M,$500/w,$575/w,House 1960 125m2 750m2 Residential - A 58/DP27839 ,03 Nov 2018 Sold $1.37M,,,125m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-parklea-pl-carlingford-nsw-2118-12576313,"10 Parklea Pl, Carlingford",4,2,2,720m2,$1.30M,$1.40M,$425/w,$500/w,House 1980 720m2 Residential - A 8/DP240954 ,03 Nov 2018 Sold ,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/137-jenkins-rd-carlingford-nsw-2118-12920639,"137 Jenkins Rd, Carlingford",3,2,2,684m2,$1.20M,$1.30M,$425/w,$500/w,House 1978 684m2 Residential - A 11/DP211952 ,02 Nov 2018 Sold $1.20M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/35-sandringham-dr-carlingford-nsw-2118-13388090,"35 Sandringham Dr, Carlingford",5,3,2,1032m2,$1.30M,$1.95M,$500/w,$575/w,House 1979 1032m2 Residential - A 102/DP607559 ,02 Nov 2018 Sold ,06 May 2015 Sold ,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/36-brooklyn-cres-carlingford-nsw-2118-4564832,"36 Brooklyn Cres, Carlingford",4,2,2,229m2,$1.30M,$1.40M,$850/w,$950/w,House 2002 229m2 Residence Residential - A 50/DP270263 ,02 Nov 2018 Sold $1.22M,22 Mar 2002 Sold $550k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-farnell-ave-carlingford-nsw-2118-13312158,"3 Farnell Ave, Carlingford",5,3,2,695m2,$1.40M,$1.50M,$650/w,$750/w,House 1979 695m2 Residential - A 77/DP239554 ,27 Oct 2018 Sold $1.23M,"04 Oct 2018 Listed for Sale Guide $980,000",,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/21-fleming-st-carlingford-nsw-2118-19306745,"21 Fleming St, Carlingford",4,2,2,784m2,$1.40M,$1.50M,$650/w,$750/w,House 1963 186m2 784m2 Residential - A 149/31772 ,27 Oct 2018 Sold $1.40M,05 Jul 2012 Sold $675k,,186m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/46-tomah-st-carlingford-nsw-2118-12883790,"46 Tomah St, Carlingford",4,3,2,940m2,$1.50M,$1.60M,$425/w,$500/w,House 1981 940m2 Residential - A A/418756 ,26 Oct 2018 Sold ,14 Dec 1995 Sold $273k,31 Mar 1981 Sold $125k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/23-edinburgh-ave-carlingford-nsw-2118-13216743,"23 Edinburgh Ave, Carlingford",4,2,2,698m2,$1.20M,$1.30M,$575/w,$650/w,House 1979 698m2 Residential - A 434/DP228081 ,26 Oct 2018 Sold $1.10M,,,
